session_id,person_id,timestamp,label,y_score,z_forward,head_tilt,ear_z_offset,baseline_y_score,baseline_z_forward,baseline_head_tilt,baseline_ear_z_offset,lm00_x,lm00_y,lm00_z,lm00_v,lm01_x,lm01_y,lm01_z,lm01_v,lm02_x,lm02_y,lm02_z,lm02_v,lm03_x,lm03_y,lm03_z,lm03_v,lm04_x,lm04_y,lm04_z,lm04_v,lm05_x,lm05_y,lm05_z,lm05_v,lm06_x,lm06_y,lm06_z,lm06_v,lm07_x,lm07_y,lm07_z,lm07_v,lm08_x,lm08_y,lm08_z,lm08_v,lm09_x,lm09_y,lm09_z,lm09_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v
20260922111658,taeok,1790043425.840735,0,0.7301448691635051,-1.6391287068149758,-0.0019235023788453619,-0.49959948710254004,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5551943778991699,0.5680332183837891,-1.0495402812957764,0.9997791051864624,0.5754480957984924,0.5155311226844788,-0.9778407216072083,0.9994648098945618,0.5888742208480835,0.517790675163269,-0.9782910346984863,0.9995378851890564,0.6044397354125977,0.5196319818496704,-0.9785696864128113,0.9993543028831482,0.5271283984184265,0.5138854384422302,-0.9836864471435547,0.9995209574699402,0.5091363191604614,0.5151824355125427,-0.9830806851387024,0.9996461868286133,0.49329042434692383,0.5162737965583801,-0.9835785627365112,0.9996228814125061,0.6260345578193665,0.553562343120575,-0.5511299967765808,0.9992762207984924,0.46481838822364807,0.5543997883796692,-0.5557050108909607,0.9997487664222717,0.5805169343948364,0.6285880208015442,-0.8918813467025757,0.9997521042823792,0.5201873779296875,0.6311179995536804,-0.8935802578926086,0.9998360276222229,0.7652252316474915,0.882691502571106,-0.2934669256210327,0.9943717122077942,0.3298500180244446,0.8891488909721375,-0.3783416152000427,0.9984280467033386
20260922111658,taeok,1790043426.0707111,0,0.735777421317095,-1.5734933739717738,0.0023098762108224842,-0.4895109716030108,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5588253736495972,0.5658050775527954,-1.004564881324768,0.9997725486755371,0.5774130821228027,0.51419597864151,-0.9358975291252136,0.9994524717330933,0.5910118818283081,0.5167035460472107,-0.9363075494766235,0.9995394349098206,0.6064155101776123,0.5189481377601624,-0.9366361498832703,0.9993510842323303,0.5300735235214233,0.5110316276550293,-0.943367600440979,0.9995073080062866,0.5116844177246094,0.5120285749435425,-0.9428336024284363,0.9996426105499268,0.49533629417419434,0.5135700702667236,-0.9433647394180298,0.9996118545532227,0.6265596747398376,0.5533680319786072,-0.5282096266746521,0.9992833137512207,0.4649505019187927,0.5523654818534851,-0.5399634838104248,0.9997455477714539,0.5824708938598633,0.6272010207176208,-0.8533332943916321,0.9997426867485046,0.5239352583885193,0.6287944316864014,-0.8575766682624817,0.9998297095298767,0.763303816318512,0.8811120390892029,-0.2766278386116028,0.9946030974388123,0.3292761743068695,0.889193594455719,-0.3666226863861084,0.9983769059181213
20260922111658,taeok,1790043426.3027706,0,0.7396614029511819,-1.6462922870154677,0.0037971523143955272,-0.5131702470567397,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5594773292541504,0.5644988417625427,-1.0422911643981934,0.9997370839118958,0.5779045224189758,0.5131621956825256,-0.9700303077697754,0.9993829131126404,0.5915424823760986,0.5157747864723206,-0.9705163240432739,0.9994868040084839,0.606890082359314,0.5181989669799805,-0.9708358645439148,0.9992759227752686,0.5306339263916016,0.5096933245658875,-0.9772478342056274,0.9994383454322815,0.5121748447418213,0.510751485824585,-0.9767147898674011,0.9995956420898438,0.49577921628952026,0.5124890208244324,-0.977242112159729,0.9995620250701904,0.6267526745796204,0.5529101490974426,-0.5455830693244934,0.9992043972015381,0.4650862216949463,0.5512630343437195,-0.555956244468689,0.9997122287750244,0.5830798149108887,0.6258535385131836,-0.8852783441543579,0.9997128248214722,0.524612545967102,0.6271095275878906,-0.8889686465263367,0.9998102784156799,0.7629814147949219,0.8814361691474915,-0.2886711657047272,0.9940518736839294,0.32920509576797485,0.8892567157745361,-0.36766594648361206,0.9981674551963806
20260922111658,taeok,1790043426.5171487,0,0.7410982993481704,-1.5880274917048274,0.001720301377703779,-0.4902293174017447,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.559421718120575,0.5645352602005005,-1.0014419555664062,0.999743640422821,0.5780016183853149,0.5133873820304871,-0.9328988194465637,0.9993994235992432,0.5916268229484558,0.5159183740615845,-0.9333267211914062,0.9994992613792419,0.6069859266281128,0.5183089375495911,-0.9336322546005249,0.9992941617965698,0.5306398868560791,0.5103611350059509,-0.9396112561225891,0.99945467710495,0.5122145414352417,0.5116510987281799,-0.9390119314193726,0.9996065497398376,0.49583497643470764,0.5133715271949768,-0.9395014643669128,0.9995713829994202,0.6268031597137451,0.5529139637947083,-0.5236001014709473,0.9992309212684631,0.46518707275390625,0.5521708726882935,-0.5308871269226074,0.9997177124023438,0.5831931829452515,0.6260436177253723,-0.8495503664016724,0.9997170567512512,0.5245426893234253,0.6274482607841492,-0.8524436950683594,0.999811589717865,0.762871503829956,0.8800607919692993,-0.2723347544670105,0.994264543056488,0.33091747760772705,0.8892505168914795,-0.3586394190788269,0.9981885552406311
20260922111658,taeok,1790043426.735322,0,0.7457596266551566,-1.66399510943445,-0.002893489411971562,-0.5222068833783606,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5603033900260925,0.5649977922439575,-1.0203860998153687,0.9997599124908447,0.5782210230827332,0.5139446258544922,-0.9484254121780396,0.9994459748268127,0.5918003916740417,0.5162124037742615,-0.948863685131073,0.9995312094688416,0.6070762872695923,0.5184354186058044,-0.9491894841194153,0.9993521571159363,0.5311950445175171,0.5118343830108643,-0.9553906321525574,0.999495267868042,0.5126832723617554,0.5133764743804932,-0.9547873735427856,0.9996314644813538,0.4963305592536926,0.5151979327201843,-0.9552613496780396,0.9996034502983093,0.6266334056854248,0.5529981255531311,-0.5272447466850281,0.9992823004722595,0.46551862359046936,0.5542359948158264,-0.5365862250328064,0.9997332692146301,0.583809494972229,0.6265948414802551,-0.8653367161750793,0.9997338056564331,0.525798499584198,0.6283416748046875,-0.8685939908027649,0.9998186826705933,0.7601525783538818,0.8785966634750366,-0.26269644498825073,0.9943816065788269,0.33234065771102905,0.8894886374473572,-0.3543218672275543,0.9982277154922485
20260922111658,taeok,1790043426.9422781,0,0.7458968389603965,-1.6338564585344995,-0.0012999934322593448,-0.5103273180281687,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5606918334960938,0.5653732419013977,-0.9962204098701477,0.9997465014457703,0.5786316394805908,0.5142576694488525,-0.9267064929008484,0.9994339346885681,0.592220664024353,0.516473650932312,-0.9271019101142883,0.9995011687278748,0.6073852777481079,0.5187171697616577,-0.9274212718009949,0.9993354082107544,0.5318407416343689,0.5119834542274475,-0.9315609931945801,0.9994902014732361,0.5132681131362915,0.5134572386741638,-0.9308816194534302,0.9996179342269897,0.49680095911026,0.51522296667099,-0.9313217997550964,0.9996044039726257,0.6265918016433716,0.5532673597335815,-0.5177322626113892,0.9992449879646301,0.46559515595436096,0.553821861743927,-0.5162434577941895,0.9997233152389526,0.5839173197746277,0.6268253922462463,-0.8460949063301086,0.9997239708900452,0.5257479548454285,0.6283502578735352,-0.8465255498886108,0.9998117089271545,0.7588703036308289,0.8776319622993469,-0.26237908005714417,0.9937037229537964,0.3323281407356262,0.8894274234771729,-0.3362444043159485,0.9980791211128235
20260922111658,taeok,1790043427.142528,0,0.7455513606190959,-1.6287683228354182,-0.0033123468329986886,-0.5088587224176941,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5606567859649658,0.5655438303947449,-1.0203189849853516,0.9997493624687195,0.5785427093505859,0.5144492387771606,-0.9515875577926636,0.9994428753852844,0.5919955968856812,0.5165817737579346,-0.9519861936569214,0.9995059967041016,0.6071861982345581,0.5187243819236755,-0.9523147344589233,0.9993464946746826,0.5318210124969482,0.5123886466026306,-0.9584196209907532,0.9994978904724121,0.5132509469985962,0.5139772891998291,-0.957874596118927,0.999622106552124,0.4968189597129822,0.5157836079597473,-0.9583548307418823,0.999612033367157,0.6262495517730713,0.5530052185058594,-0.5391684770584106,0.9992465972900391,0.46562737226486206,0.5544159412384033,-0.5475344061851501,0.9997275471687317,0.5839473009109497,0.6268211603164673,-0.8679553270339966,0.9997294545173645,0.5257923007011414,0.6284106373786926,-0.8707221746444702,0.9998153448104858,0.7592169046401978,0.8778725862503052,-0.27700096368789673,0.9937129616737366,0.33331865072250366,0.8882731199264526,-0.37625783681869507,0.9981544017791748
20260922111658,taeok,1790043427.3541377,0,0.747982499428868,-1.5789407035599519,-0.0049061316918753055,-0.490630685548058,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5605975389480591,0.5650660395622253,-0.9748867750167847,0.9997246265411377,0.5783320069313049,0.5142244100570679,-0.9063614010810852,0.9993729591369629,0.5917404890060425,0.5163058638572693,-0.9067425727844238,0.9994503855705261,0.6070047616958618,0.5183721780776978,-0.9071275591850281,0.9992700219154358,0.5317007303237915,0.5122914910316467,-0.9147787094116211,0.9994454383850098,0.513140082359314,0.5139141082763672,-0.9142902493476868,0.9995883703231812,0.49672970175743103,0.5157554149627686,-0.914799690246582,0.9995761513710022,0.6260468363761902,0.5524576306343079,-0.5076599717140198,0.999162495136261,0.46549320220947266,0.5545319318771362,-0.5218436121940613,0.9997046589851379,0.5840617418289185,0.6262640357017517,-0.8265892863273621,0.9996962547302246,0.526098906993866,0.6279661059379578,-0.8316651582717896,0.9997974634170532,0.7575181126594543,0.8765876293182373,-0.25428369641304016,0.9935852289199829,0.3347204029560089,0.8860350251197815,-0.3603448271751404,0.9981832504272461
20260922111658,taeok,1790043427.5632114,0,0.7489206826955218,-1.6019445694225636,-0.006062089129536412,-0.49449766788479194,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5608596801757812,0.5641051530838013,-0.9876076579093933,0.9996960759162903,0.5784398317337036,0.5135248899459839,-0.918944239616394,0.99929279088974,0.5919391512870789,0.515670895576477,-0.9193528294563293,0.999396562576294,0.6072062253952026,0.5177968740463257,-0.9197189211845398,0.9991868734359741,0.5321478843688965,0.511415958404541,-0.9251530766487122,0.9993855953216553,0.5135635733604431,0.5131226181983948,-0.9245713353157043,0.9995549917221069,0.4970855116844177,0.5151218175888062,-0.9250698089599609,0.999536395072937,0.6261628866195679,0.5516887307167053,-0.5150352716445923,0.9990846514701843,0.4655652940273285,0.5542505979537964,-0.5241555571556091,0.999681293964386,0.5842834115028381,0.6253020167350769,-0.8380869030952454,0.9996601939201355,0.5266138315200806,0.6270830035209656,-0.8406813740730286,0.9997780919075012,0.7576423287391663,0.8766000270843506,-0.26096683740615845,0.9933672547340393,0.3350376486778259,0.8846050500869751,-0.3602699339389801,0.998191237449646
20260922111658,taeok,1790043427.7643642,0,0.7486695643463391,-1.6393556412683647,-0.006255685690185905,-0.515167839954082,0.7269431783470094,-1.5071716954109757,-0.002059863808745924,-0.482282495157881,0.5618458986282349,0.5640446543693542,-1.0232499837875366,0.9996760487556458,0.5789397954940796,0.5134999752044678,-0.9530441164970398,0.9992454051971436,0.5925615429878235,0.5156136751174927,-0.953475832939148,0.9993632435798645,0.6076861023902893,0.5177323222160339,-0.9538264274597168,0.999129056930542,0.5333505868911743,0.5113593935966492,-0.9606325030326843,0.9993482828140259,0.5145658254623413,0.5130448937416077,-0.9600709676742554,0.9995326399803162,0.4979671835899353,0.5150543451309204,-0.9605742692947388,0.9995107650756836,0.6263534426689148,0.5515937209129333,-0.5410583019256592,0.9990290999412537,0.4658443331718445,0.5542402863502502,-0.5542312860488892,0.9996713399887085,0.5848870277404785,0.6251611709594727,-0.8706867098808289,0.9996439218521118,0.5274086594581604,0.6269585490226746,-0.8750621676445007,0.9997726082801819,0.7581316232681274,0.8769994974136353,-0.27790960669517517,0.9930499792098999,0.335066020488739,0.8845624923706055,-0.3814803957939148,0.9981853365898132
